"jmdict_seq","kanji","kana","waller_definition","origin","original"
1427950,"雕る","ほる","to carve,to engrave,to sculpture,to chisel","jmdict","彫る"
1427950,"雕る","える","to carve,to engrave,to sculpture,to chisel","jmdict","彫る"
1427950,"鐫る","ほる","to carve,to engrave,to sculpture,to chisel","jmdict","彫る"
1427950,"鐫る","える","to carve,to engrave,to sculpture,to chisel","jmdict","彫る"
1572500,,"ぼろ","rag,scrap,tattered clothes,fault (esp. in a pretense)","waller",
1572500,"襤褸","ぼろ","rag,scrap,tattered clothes,fault (esp. in a pretense)","jmdict","ぼろ"
1572500,,"らんる","rag,scrap,tattered clothes,fault (esp. in a pretense)","jmdict","ぼろ"
1572500,"襤褸","らんる","rag,scrap,tattered clothes,fault (esp. in a pretense)","jmdict","ぼろ"
1572500,,"ボロ","rag,scrap,tattered clothes,fault (esp. in a pretense)","jmdict","ぼろ"
1523700,"盆","ぼん","Lantern Festival,Festival of the Dead,tray","waller",
1523760,"盆地","ぼんち","basin (e.g. between mountains)","waller",
1523170,"本部","ほんぶ","headquarters","waller",
1523270,"本来","ほんらい","essentially,naturally,by nature","waller",
1012070,,"まあまあ","so-so","waller",
1524630,"枚数","まいすう","the number of flat things","waller",
1524710,"毎度","まいど","each time,common service-sector greeting","waller",
1126980,,"マイナス","minus","waller",
1211200,"巻く","まく","to wind,to coil,to roll","waller",
1211200,"捲く","まく","to wind,to coil,to roll","jmdict","巻く"
2611890,"蒔く","まく","to sow (seeds)","waller",
2611890,"播く","まく","to sow (seeds)","jmdict","蒔く"
1303400,"撒く","まく","to scatter,to sprinkle,to sow","waller",
1303400,,"まく","to scatter,to sprinkle,to sow","jmdict","撒く"
1524860,"枕","まくら","pillow,bolster","waller",
1239740,"曲げる","まげる","to bend,to crook,to lean","waller",
1239740,"枉げる","まげる","to bend,to crook,to lean","jmdict","曲げる"
1012110,,"まごまご","confused","waller",
1523830,"摩擦","まさつ","friction,rubbing,rubdown,chafe","waller",
1603920,"混ざる","まざる","to be mixed,to be blended with,to associate with,to mingle with,to join","waller",
1603920,"雑ざる","まざる","to be mixed,to be blended with,to associate with,to mingle with,to join","jmdict","交ざる・混ざる"
1603920,"交ざる","まざる","to be mixed,to be blended with,to associate with,to mingle with,to join","waller",
1603930,"混じる","まじる","to be mixed,to be blended with,to associate with","waller",
1603930,"雑じる","まじる","to be mixed,to be blended with,to associate with","jmdict","交じる・混じる"
1603930,"交る","まじる","to be mixed,to be blended with,to associate with","jmdict","交じる・混じる"
1603930,"交じる","まじる","to be mixed,to be blended with,to associate with","waller",
1127870,,"マスク","mask","waller",
1290310,"混ぜる","まぜる","to mix,to stir","waller",
1290310,"雑ぜる","まぜる","to mix,to stir","jmdict","交ぜる・混ぜる"
1290310,"交ぜる","まぜる","to be mixed,to be blended with","waller",
1267830,,"またぐ","to straddle","waller",
1267830,"跨ぐ","またぐ","to straddle","jmdict","またぐ"
1524990,"又は","または","or,otherwise","waller",
1410630,"待合室","まちあいしつ","waiting room","waller",
1410520,"待ち合わせる","まちあわせる","to rendezvous,to meet at a prearranged place and time","waller",
1410520,"待ち合せる","まちあわせる","to rendezvous,to meet at a prearranged place and time","jmdict","待ち合わせる"
1410520,"待ちあわせる","まちあわせる","to rendezvous,to meet at a prearranged place and time","jmdict","待ち合わせる"
1204580,"街角","まちかど","street corner","waller",
1204580,"町角","まちかど","street corner","jmdict","街角"
1363190,"真っ暗","まっくら","total darkness,shortsightedness,pitch dark","waller",
1363190,"真暗","まっくら","total darkness,shortsightedness,pitch dark","jmdict","真っ暗"
1363190,"まっ暗","まっくら","total darkness,shortsightedness,pitch dark","jmdict","真っ暗"
1604050,"真っ黒","まっくろ","pitch black","waller",
1604050,"まっ黒","まっくろ","pitch black","jmdict","真っ黒"
1604050,"真黒","まっくろ","pitch black","jmdict","真っ黒"
1604080,"真っ青","まっさお","deep blue,ghastly pale","waller",
1604080,"まっ青","まっさお","deep blue,ghastly pale","jmdict","真っ青"
1604080,"真青","まっさお","deep blue,ghastly pale","jmdict","真っ青"
1363260,"真っ先","まっさき","the head,the foremost,beginning","waller",
1363260,"まっ先","まっさき","the head,the foremost,beginning","jmdict","真っ先"
1363260,"真先","まっさき","the head,the foremost,beginning","jmdict","真っ先"
1580620,"真っ白","まっしろ","pure white","waller",
1580620,"まっ白","まっしろ","pure white","jmdict","真っ白"
1580620,"真白","まっしろ","pure white","jmdict","真っ白"
1580620,"真白","ましろ","pure white","jmdict","真っ白"
1295250,"祭る","まつる","to deify,to enshrine","waller",
1295250,"祀る","まつる","to deify,to enshrine","jmdict","祭る"
1401420,"窓口","まどぐち","ticket window","waller",
1611640,"纏まる","まとまる","to be collected,to be settled,to be in order","waller",
1611640,,"まとまる","to be collected,to be settled,to be in order","jmdict","纏まる"
1440930,"纏める","まとめる","to put in order,to collect,to bring to a conclusion","waller",
1440930,,"まとめる","to put in order,to collect,to bring to a conclusion","jmdict","纏める"
1363760,"真似る","まねる","to mimic,to imitate","waller",
1569790,,"まぶしい","dazzling,radiant","waller",
1569790,"眩しい","まぶしい","dazzling,radiant","jmdict","まぶしい"
1569790,"眩しい","まぼしい","dazzling,radiant","jmdict","まぶしい"
1569920,,"まぶた","eyelids","waller",
1569920,"瞼","まぶた","eyelids","jmdict","まぶた"
1569920,,"まなぶた","eyelids","jmdict","まぶた"
1569920,"瞼","まなぶた","eyelids","jmdict","まぶた"
1569920,"目蓋","まぶた","eyelids","jmdict","まぶた"
1569920,"眼蓋","まぶた","eyelids","jmdict","まぶた"
1129210,,"マフラー","muffler,scarf","waller",
1215290,"間も無く","まもなく","soon,before long,in a short time","waller",
1215290,,"まもなく","soon,before long,in a short time","jmdict","間も無く"
1215290,"間もなく","まもなく","soon,before long,in a short time","jmdict","間も無く"
1129290,,"マラソン","marathon","waller",
1604280,"稀","まれ","rare,seldom","waller",
1604280,,"まれ","rare,seldom","jmdict","稀"
1604280,"希","まれ","rare,seldom","jmdict","稀"
1199360,"回り道","まわりみち","detour","waller",
1199360,"まわり道","まわりみち","detour","jmdict","回り道"
1199360,"廻り道","まわりみち","detour","jmdict","回り道"
1199360,"廻り路","まわりみち","detour","jmdict","回り道"
1199360,"回り路","まわりみち","detour","jmdict","回り道"
1526720,"満員","まんいん","full house,no vacancy,sold out","waller",
1130040,,"マンション","large apartment,apartment house","waller",
1604340,"満点","まんてん","perfect score","waller",
1259830,"見送る","みおくる","(1) to see off,to farewell,(2) to escort,(3) to let pass","waller",
1259370,"見下ろす","みおろす","to overlook,to command a view of,to look down on something","waller",
1259370,"見おろす","みおろす","to overlook,to command a view of,to look down on something","jmdict","見下ろす"
1604420,"見掛け","みかけ","outward appearance","waller",
1604420,"見かけ","みかけ","outward appearance","jmdict","見掛け"
1301340,"三日月","みかづき","new moon,crescent moon","waller",
1301340,"三日月","みかずき","new moon,crescent moon","jmdict","みかづき"
1611700,"岬","みさき","cape (on coast)","waller",
1611700,"崎","みさき","cape (on coast)","jmdict","岬"
1303280,,"みじめ","(arch) sad,pitiful,wretched","waller",
1303280,"惨め","みじめ","(arch) sad,pitiful,wretched","jmdict","みじめ"
1303280,"不見目","みじめ","(arch) sad,pitiful,wretched","jmdict","みじめ"
1130640,,"ミシン","sewing machine","waller",
1910260,"店屋","みせや","store,shop","waller",
1259710,"見出し","みだし","heading,caption,subtitle,index","waller",
1611770,"道順","みちじゅん","itinerary,route","waller",
1604550,"見付かる","みつかる","to be found,to be discovered","waller",
1604570,"見付ける","みつける","to be familiar,to discover,to detect","waller",
1259250,,"みっともない","shameful,indecent","waller",
1259250,"見っともない","みっともない","shameful,indecent","jmdict","みっともない"
1259900,"見直す","みなおす","to look again,to get a better opinion of","waller",
1259900,"見なおす","みなおす","to look again,to get a better opinion of","jmdict","見直す"
1604650,"見慣れる","みなれる","to become used to seeing,to be familiar with","waller",
1604650,"見馴れる","みなれる","to become used to seeing,to be familiar with","jmdict","見慣れる"
1604650,"見なれる","みなれる","to become used to seeing,to be familiar with","jmdict","見慣れる"
1333810,"醜い","みにくい","ugly","waller",
1333810,"見憎い","みにくい","ugly","jmdict","醜い"
1320850,"実る","みのる","to bear fruit,to ripen","waller",
1320850,"稔る","みのる","to bear fruit,to ripen","jmdict","実る"
1365810,"身分","みぶん","social position,social status","waller",
1260100,"見本","みほん","sample","waller",
1259990,"見舞う","みまう","to ask after (health),to visit","waller",
1528040,"未満","みまん","less than,insufficient","waller",
1604730,"名字","みょうじ","surname,family name","waller",
1604730,"苗字","みょうじ","surname,family name","jmdict","名字"
1131830,,"ミリ","milli-,10^-3","waller",
1365450,"診る","みる","to examine (medical)","waller",
1528630,"民間","みんかん","private,civilian,civil,popular,folk,unofficial","waller",
1529270,"民謡","みんよう","folk song,popular song","waller",
1604800,"向う","むかう","(v5u) to face,to go towards","waller",
1474370,"剥く","むく","to peel,to skin,to pare,to hull","waller",
1474370,,"むく","to peel,to skin,to pare,to hull","jmdict","剥く"
1474370,"剝く","むく","to peel,to skin,to pare,to hull","jmdict","剥く"
1529880,"無限","むげん","infinite","waller",
1530650,"無地","むじ","plain,unfigured","waller",
1356870,"蒸し暑い","むしあつい","humid,sultry","waller",
1356870,"むし暑い","むしあつい","humid,sultry","jmdict","蒸し暑い"
1356870,"蒸暑い","むしあつい","humid,sultry","jmdict","蒸し暑い"
1531090,"矛盾","むじゅん","contradiction,inconsistency","waller",
1356900,"蒸す","むす","to steam,to poultice,to be sultry","waller",
1530280,"無数","むすう","countless number,infinite number","waller",
1311640,"紫","むらさき","purple colour,violet","waller",
1311640,,"むらさき","purple colour,violet","jmdict","紫"
1247510,"群れ","むれ","group,crowd,flock,herd","waller",
1532940,"姪","めい","niece","waller",
1531500,"名作","めいさく","masterpiece","waller",
1531550,"名刺","めいし","business card","waller",
1531570,"名詞","めいし","noun","waller",
1531570,"名詞","なことば","noun","jmdict","めいし"
1531600,"名所","めいしょ","famous place","waller",
1531600,"名所","などころ","famous place","jmdict","めいしょ"
1531970,"命ずる","めいずる","to command,to appoint","waller",
1532760,"迷信","めいしん","superstition","waller",
1531810,"名物","めいぶつ","famous product,special product,speciality","waller",
1532810,"銘々","めいめい","each,individual","waller",
1532810,,"めいめい","each,individual","jmdict","銘々"
1532810,"銘銘","めいめい","each,individual","jmdict","銘々"
1535490,"目上","めうえ","superior(s),senior","waller",
1132530,,"メーター","meter (clock)","waller",
1132530,,"メータ","meter (clock)","jmdict","メーター"
1611980,"恵まれる","めぐまれる","to be blessed with,to be rich in","waller",
1342050,"巡る","めぐる","to go around","waller",
1342050,,"めぐる","to go around","jmdict","巡る"
1342050,"回る","めぐる","to go around","jmdict","巡る"
1342050,"廻る","めぐる","to go around","jmdict","巡る"
1535440,"目指す","めざす","to aim at,to have an eye on","waller",
1535440,"目差す","めざす","to aim at,to have an eye on","jmdict","目指す"
1535440,"目ざす","めざす","to aim at,to have an eye on","jmdict","目指す"
1535340,"目覚し","めざまし","(abbr) alarm-clock","waller",
1535340,"目覚まし","めざまし","(abbr) alarm-clock","jmdict","目覚し"
1535340,"目ざまし","めざまし","(abbr) alarm-clock","jmdict","目覚し"
1535320,"目下","めした","at present,now","waller",
1535300,"目印","めじるし","mark,sign,landmark","waller",
1535300,"目標","めじるし","mark,sign,landmark","jmdict","目印"
